Problema,Método,Máximo,Mínimo,Mediana,IQR,Media,STD,Mejor Solución
F3,HillClimbing,0.5451251171869799,0.14886048709959518,0.3366028408300724,0.16597633538361675,0.3307672981976018,0.13679570973479802,0.14886048709959518
F3,SteepestAscentHillClimbing,0.9133396938906212,0.0842540701747478,0.4562923749343597,0.35373194843107114,0.44038271896621606,0.2684914672620127,0.0842540701747478
F3,SteepestAscentHillClimbingWithReplacement,0.8035836731410566,0.12690456235619363,0.3775816373256412,0.10306115204901628,0.3847791324196484,0.18107017010197488,0.12690456235619363
F3,RandomSearch,5.219575944674535,1.9244849151529122,2.9141444128135556,2.301232485068782,3.198570932558517,1.3126576399956045,1.9244849151529122
F3,HillClimbingWithRandomRestarts,1.257484729197751,0.05014472496514802,0.7284391745184011,0.3785691819329704,0.7199165551828667,0.3269063066973723,0.05014472496514802
F3,SimmulatedAnneling,0.7489742152925182,0.09492608850851066,0.2884290051278229,0.1664779188448971,0.30193315182998387,0.1829204185216494,0.09492608850851066
F3,IteratedLocalSearchWithRandomRestarts,2.859871317347727,0.8880924668789736,1.8639634037014585,0.9584692580611789,1.7041875234818846,0.6779356430215597,0.8880924668789736
F3,Evolutivo,70.96527460410528,27.405419684055357,45.76314684358536,15.006525670830499,46.186843666379716,12.678729859118903,27.405419684055357
F4,HillClimbing,4.628135026257935,1.5761751850313728,3.070762699113885,1.4981474957451435,2.8910157320075656,0.9833051112843008,1.5761751850313728
F4,SteepestAscentHillClimbing,5.242747429735388,2.3721053535402694,4.124090312799485,1.252390314529873,3.9025857786365883,0.877993245817682,2.3721053535402694
F4,SteepestAscentHillClimbingWithReplacement,5.405793218649766,2.300181811448967,3.9484353409412933,1.3685192533298691,3.9467950140445325,1.0107895353643068,2.300181811448967
F4,RandomSearch,13.040193354522987,6.261261714690885,10.451627400285153,2.927566495536386,9.94145414788745,2.2894921770006156,6.261261714690885
F4,HillClimbingWithRandomRestarts,3.954253355526894,0.0,2.857863601907408,1.5338323970835372,2.6167333051584833,1.2092707828961915,0.0
F4,SimmulatedAnneling,3.5744975063493443,0.0,2.148194944533347,1.2222428486399328,2.289496638140219,1.0668800994673262,0.0
F4,IteratedLocalSearchWithRandomRestarts,5.238909186962667,3.5131734990856325,4.491467032178434,0.8561674717932091,4.489610267111142,0.590546259765433,3.5131734990856325
F4,Evolutivo,381.5848183978748,66.73891060530731,159.52372028049217,155.2295356935249,183.88921625848377,103.30146039250238,66.73891060530731
F5,HillClimbing,-28.528476870317665,-37.78627395962163,-32.726169226078646,3.016140025906914,-33.05002389269278,2.662313118808129,-37.78627395962163
F5,SteepestAscentHillClimbing,-29.716207143792772,-36.636950783171706,-32.45827464618998,1.9657087813705587,-32.427130153417586,2.0483827573061886,-36.636950783171706
F5,SteepestAscentHillClimbingWithReplacement,-28.460396981706232,-35.634562367003824,-31.533837717896304,3.4593259544172668,-31.73177138394587,2.3781609691274648,-35.634562367003824
F5,RandomSearch,-18.99799206362444,-28.191939085437486,-23.779089622871528,5.300556650702347,-23.854378327694214,3.160694721834064,-28.191939085437486
F5,HillClimbingWithRandomRestarts,-27.915344333942773,-32.77765954404956,-29.49108188394976,3.090722944144563,-29.992951484544612,1.8671164086595677,-32.77765954404956
F5,SimmulatedAnneling,-29.644580733338863,-37.20845055735051,-34.64138176378684,2.2793070817676835,-34.43417796341115,2.21168617097766,-37.20845055735051
F5,IteratedLocalSearchWithRandomRestarts,-22.682496073297088,-31.474174040235905,-28.11994084230372,3.8422856324451082,-27.84809255763188,2.842586123637666,-31.474174040235905
F5,Evolutivo,68.21700068524645,23.979250020792172,41.01217881521478,16.82626046296309,40.737081280459996,13.178042424102932,23.979250020792172
F11,HillClimbing,0.19533027866178643,0.03429634745488408,0.0769434296890677,0.04645898666579898,0.09104314644937286,0.052825525141142145,0.03429634745488408
F11,SteepestAscentHillClimbing,0.12765945459434858,0.05343479154861108,0.07740807770568214,0.04626060246652375,0.088543583377425,0.02806393988800351,0.05343479154861108
F11,SteepestAscentHillClimbingWithReplacement,0.20024582057987095,0.07914942234464484,0.1135769352613355,0.047483056750464464,0.1221103690795134,0.03919336886471384,0.07914942234464484
F11,RandomSearch,0.23638547284306388,0.06261098760783224,0.16897086960025276,0.08203066796855124,0.16856688052307195,0.055740901541613534,0.06261098760783224
F11,HillClimbingWithRandomRestarts,0.2981277542218582,0.06718515778273537,0.11636903460097664,0.07567592637840018,0.1498182579665937,0.07273924505367307,0.06718515778273537
F11,SimmulatedAnneling,0.16556582306424894,0.043890057089093326,0.08367301902235119,0.05999798891988847,0.0886480639915987,0.03941054054157421,0.043890057089093326
F11,IteratedLocalSearchWithRandomRestarts,0.23990983544185995,0.09228313489396334,0.16974271045045686,0.06389050494834639,0.1587692271339856,0.04693005763923944,0.09228313489396334
F11,Evolutivo,1.4654565032700857,0.13386410577261898,1.061305891391882,0.16472951945286107,1.0392994221116116,0.3576552909758035,0.13386410577261898
