Problema,Método,Máximo,Mínimo,Mediana,IQR,Media,STD,Mejor Solución
F3,HillClimbing,8602.25016923835,8001.498702078659,8220.495820487102,350.7516447837361,8246.023477376782,219.97857990596557,8001.498702078659
F3,SteepestAscentHillClimbing,8549.854317580888,7986.218042898563,8289.998473894022,220.7919091121139,8285.735523315447,174.96740903393703,7986.218042898563
F3,SteepestAscentHillClimbingWithReplacement,8768.636318363568,8011.355406915159,8294.488445233284,323.98518041324405,8319.22513582047,265.7750538251642,8011.355406915159
F3,RandomSearch,7661.519655056885,7437.005192253449,7611.3880132541935,19.358335850954063,7590.5144517400695,72.74242707004375,7437.005192253449
F3,HillClimbingWithRandomRestarts,8334.264381446237,7761.549789179068,7953.702799100516,202.87886914793944,7970.3316429745755,176.4982456110099,7761.549789179068
F3,SimmulatedAnneling,8508.803589805882,8134.796546487283,8299.955795568967,210.24745370061646,8322.500090309633,131.1119311882139,8134.796546487283
F3,IteratedLocalSearchWithRandomRestarts,8882.908394554117,7820.354236519491,8387.47452123881,338.5581486334304,8383.889937937667,307.4709512933072,7820.354236519491
F3,Evolutivo,682.5104240750929,520.5167096943686,603.3614313464662,43.34383344413595,600.9434030076945,46.94742942353291,520.5167096943686
F4,HillClimbing,56347.43170418141,47511.88705742438,51217.23826601716,2127.98259934417,51237.874193226635,2636.501132111613,47511.88705742438
F4,SteepestAscentHillClimbing,54408.71901811393,49837.20447888679,53135.939799751795,2077.0190732323754,52641.455798268704,1493.591384058029,49837.20447888679
F4,SteepestAscentHillClimbingWithReplacement,53644.17483987454,48529.78995151411,49884.704674955385,1524.565772949063,50532.30897536515,1732.71901651489,48529.78995151411
F4,RandomSearch,48161.799090757726,46868.85388932696,47518.89604196909,707.2317797616706,47438.98021137529,436.0938630911279,46868.85388932696
F4,HillClimbingWithRandomRestarts,53118.93205134001,47648.52279510323,50447.14897015844,1338.3466250651254,50347.36037594605,1695.773050625887,47648.52279510323
F4,SimmulatedAnneling,50794.51913720387,46133.358479534145,48718.65992636119,1502.7530338805373,48502.995230774635,1323.5279008682876,46133.358479534145
F4,IteratedLocalSearchWithRandomRestarts,57312.37932722708,49223.39431779431,55187.66106559339,2877.8845866747943,54722.551032987445,2453.9103667122167,49223.39431779431
F4,Evolutivo,15639.682987979008,12741.028011058313,13594.1099255037,676.4358095217285,13805.971725801623,944.7716463444389,12741.028011058313
F5,HillClimbing,6445.016279896491,5796.571609143373,6058.449507335869,288.08762035562086,6045.004563714715,215.62781349602648,5796.571609143373
F5,SteepestAscentHillClimbing,6207.147860088139,5607.303939786628,5884.758178876005,81.19550325450109,5918.744229875991,166.55475196708875,5607.303939786628
F5,SteepestAscentHillClimbingWithReplacement,6271.451677781349,5715.275922469736,5959.626610508474,240.77079256431807,5986.018615901661,172.87772616233394,5715.275922469736
F5,RandomSearch,5665.157603612889,5123.805499940078,5533.707675043337,79.80042452509315,5506.37007708204,150.0189325375163,5123.805499940078
F5,HillClimbingWithRandomRestarts,6048.588470410038,5731.544976707373,5936.005626436934,193.17585628924735,5900.120609494058,115.63306257210755,5731.544976707373
F5,SimmulatedAnneling,6628.414466808043,6193.903747574079,6385.012649813364,116.65021375005563,6387.485451615124,135.47538620352864,6193.903747574079
F5,IteratedLocalSearchWithRandomRestarts,6403.1603952767855,5806.9378953387595,6265.601342231119,191.33690541216856,6209.958933116471,182.15356297485152,5806.9378953387595
F5,Evolutivo,4595.15706236899,4066.911530948475,4296.768055657878,229.82752127870663,4281.992603585617,184.05662723338605,4066.911530948475
F11,HillClimbing,9.661224556043171,8.85477709105124,9.35178453814202,0.3346189671739488,9.273000799202645,0.27285427536088713,8.85477709105124
F11,SteepestAscentHillClimbing,9.926870370430192,8.793686299019498,9.367657067246137,0.19538310836809636,9.354278033171575,0.2945865920397341,8.793686299019498
F11,SteepestAscentHillClimbingWithReplacement,9.541244862818798,8.874608191444194,9.255698543874889,0.21905787868841742,9.245543741405358,0.19876682699988252,8.874608191444194
F11,RandomSearch,8.673909447372509,8.445715032367968,8.59075017200809,0.0729483297297282,8.579310655486617,0.06658036022336165,8.445715032367968
F11,HillClimbingWithRandomRestarts,9.36857262065943,8.710349318018206,9.029040697621568,0.18784198631797366,9.028458063716727,0.18123386700496313,8.710349318018206
F11,SimmulatedAnneling,9.576661242034666,8.932947089154101,9.253121505567089,0.21157299658131556,9.255901637488803,0.20763863472563623,8.932947089154101
F11,IteratedLocalSearchWithRandomRestarts,9.714297723997126,8.741590822276454,9.342373338461066,0.37078757807345397,9.317403804879042,0.3004506016155858,8.741590822276454
F11,Evolutivo,1.5323610736669897,1.2999717997003646,1.3536473306621437,0.15049794567987718,1.3987106542800736,0.08776561343320885,1.2999717997003646
