Problema,Método,Máximo,Mínimo,Mediana,IQR,Media,STD,Mejor Solución
F3,HillClimbing,0.010397274262192864,2.4065670646518477e-06,0.000920400063540594,0.0034207993468543855,0.002392640832754294,0.003338618547601467,2.4065670646518477e-06
F3,SteepestAscentHillClimbing,0.020121594834981407,0.0002316138285544344,0.00202289585397272,0.0029476449184908955,0.004195365435070092,0.005950781342733676,0.0002316138285544344
F3,SteepestAscentHillClimbingWithReplacement,0.007876673191173092,4.635384546911894e-05,0.0014482912203053915,0.0020416485751774413,0.0022433519408231266,0.0024841616247798055,4.635384546911894e-05
F3,RandomSearch,0.07886642173731655,0.0006103555413400879,0.03571092499989866,0.03434193969518318,0.03870659943686116,0.026636247275926568,0.0006103555413400879
F3,HillClimbingWithRandomRestarts,0.006732489961673077,0.0005756844889411648,0.0010356230778217185,0.0008174945608214255,0.0019513205233158578,0.0021762577791938297,0.0005756844889411648
F3,SimmulatedAnneling,0.001255067815773819,3.138437106992179e-05,0.0007081721290196671,0.0006487925120987228,0.0006439151880805897,0.00044492245139969865,3.138437106992179e-05
F3,IteratedLocalSearchWithRandomRestarts,0.007086480869861672,0.00010420750253223536,0.0027954282034730357,0.0019643100611284204,0.002886626810906093,0.0019608472937008266,0.00010420750253223536
F3,Evolutivo,27.030192026578703,2.5168164718605173,10.952246370211693,17.437051942856726,12.949437777568798,9.937883630803286,2.5168164718605173
F4,HillClimbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,SteepestAscentHillClimbing,0.12100500995814206,0.0,0.0,0.04494719239598992,0.024770405035169245,0.04289029681023264,0.0
F4,SteepestAscentHillClimbingWithReplacement,0.16188267168068132,0.0,0.0,0.008413933861460091,0.024573392229159517,0.053300870221938856,0.0
F4,RandomSearch,0.027505865895862153,0.0005275728619739288,0.0075265708569150075,0.01547394104571821,0.011415586575447289,0.010333952254651672,0.0005275728619739288
F4,HillClimbingWithRandomRestarts,0.08477764612301161,0.0,0.0,0.0,0.014197753364487564,0.030629169845253188,0.0
F4,SimmulatedAnneling,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,IteratedLocalSearchWithRandomRestarts,0.06997651161877563,0.0,0.0,0.0,0.011711025816711691,0.025269263246567704,0.0
F4,Evolutivo,318.67650696256516,0.545227259392365,31.947147005814372,110.19881814333297,84.00660579997812,107.98340666274548,0.545227259392365
F5,HillClimbing,-16.809382194603614,-19.906009893265818,-18.82302992513856,1.3008112322373862,-18.602052229145762,0.9303959766237434,-19.906009893265818
F5,SteepestAscentHillClimbing,-15.104533353367987,-19.540574877245362,-17.919250948424438,2.2225011199435656,-17.672127057918352,1.5160821284287356,-19.540574877245362
F5,SteepestAscentHillClimbingWithReplacement,-15.787201915824673,-19.831049354678008,-17.64801342816559,3.1230647062908865,-17.788766380629596,1.6392550512576634,-19.831049354678008
F5,RandomSearch,-12.522253866736278,-15.934729151980804,-14.104506817078118,0.9174094175315606,-14.181617074217232,0.9065955143714983,-15.934729151980804
F5,HillClimbingWithRandomRestarts,-13.260692916828361,-18.294391229774476,-16.607660802391315,1.3915360564029733,-16.409602513064108,1.41979186033642,-18.294391229774476
F5,SimmulatedAnneling,-15.032303559150627,-19.481992885396977,-18.438433754078822,2.460012162402858,-17.91705925297085,1.5747855735698957,-19.481992885396977
F5,IteratedLocalSearchWithRandomRestarts,-14.956061671323345,-18.030305007351096,-15.948230838547868,0.7670176579210821,-16.064191382650428,0.9816067461341785,-18.030305007351096
F5,Evolutivo,35.48001008653108,-3.406917974424167,15.136840854841317,21.782581419131844,14.755127356427064,13.9650215018599,-3.406917974424167
F11,HillClimbing,0.045686105792247744,0.0004209917661406326,0.01041716569851353,0.01832660225170049,0.015295575262828232,0.014244584406301152,0.0004209917661406326
F11,SteepestAscentHillClimbing,0.04754754632407021,0.0020981715831090986,0.011760766478526252,0.014566876199451961,0.016105821510913176,0.01339174015877259,0.0020981715831090986
F11,SteepestAscentHillClimbingWithReplacement,0.029909620881823806,0.005373136743937801,0.024765774117640138,0.011572879102180661,0.02020740477364772,0.009165371566165642,0.005373136743937801
F11,RandomSearch,0.02557670719196059,0.005301475646624199,0.010081178091834342,0.0073058084021526415,0.012751757450072908,0.0063813803021278296,0.005301475646624199
F11,HillClimbingWithRandomRestarts,0.03044121251380494,0.0009622339172468131,0.006691125586751223,0.004182290039771136,0.010176662462341802,0.008911992317532013,0.0009622339172468131
F11,SimmulatedAnneling,0.025960193384763186,0.004976237253429772,0.015544959037427586,0.017080432260249995,0.01611184263233989,0.009078813298754925,0.004976237253429772
F11,IteratedLocalSearchWithRandomRestarts,0.04477444820293497,0.005021148503223771,0.012976762477417969,0.015763287887525373,0.017304809771052032,0.013061633916770758,0.005021148503223771
F11,Evolutivo,1.9773922000627122,0.1756943748419495,0.9381437228028513,0.5011347243291508,0.9522653352388033,0.5816331240977397,0.1756943748419495
