Problema,Método,Máximo,Mínimo,Mediana,IQR,Media,STD,Mejor Solución
F3,HillClimbing,25.239280967552123,5.499363394213808,17.75866349751127,8.042419609557399,16.97410094085788,6.575478187292266,5.499363394213808
F3,SteepestAscentHillClimbing,7.346400751836088,2.125070893942223,5.154632624481627,1.837463600989926,4.951695558135626,1.5592100771569917,2.125070893942223
F3,SteepestAscentHillClimbingWithReplacement,14.06250756417185,4.21699758657104,7.375613652441418,3.420359061178262,7.987759706086232,2.960782388801913,4.21699758657104
F3,RandomSearch,39.96594405512712,19.865350270920136,32.88303571818385,6.8373472161088955,31.090206115099,5.661490279272974,19.865350270920136
F3,HillClimbingWithRandomRestarts,41.23430807494759,13.22592422223206,29.917260137051528,11.845599018713287,28.38532665620516,8.286341396249892,13.22592422223206
F3,SimmulatedAnneling,33.57361174903444,15.704599438259722,24.044962016854857,8.837647847577419,25.132089853650104,5.8236516072020565,15.704599438259722
F3,IteratedLocalSearchWithRandomRestarts,42.18053015674215,20.73144711336479,32.18838165212185,9.371641241273629,31.09634339151371,6.978878133508432,20.73144711336479
F4,HillClimbing,43.94974025482438,20.345930973886748,40.68197448237527,14.36543353088095,36.167543508487185,9.064372662496062,20.345930973886748
F4,SteepestAscentHillClimbing,15.601448210851348,9.979597510013507,11.590753519096818,2.3852102795642516,12.092882283383155,1.8058937574670602,9.979597510013507
F4,SteepestAscentHillClimbingWithReplacement,17.906432438903327,11.440974909918012,15.052474363430624,2.8326959913528658,15.198467663790186,2.158949048675095,11.440974909918012
F4,RandomSearch,153.30026087797287,81.62576674968685,104.9577279881767,11.793845634106162,106.74407113313137,19.334428630684467,81.62576674968685
F4,HillClimbingWithRandomRestarts,163.3640785488539,57.29069063771969,92.94315061341916,14.26005665678447,95.75319190839039,27.643613478019134,57.29069063771969
F4,SimmulatedAnneling,79.52285770124902,15.365038169485025,31.27696009238571,27.236089631424885,39.16356899278835,23.569245890317575,15.365038169485025
F4,IteratedLocalSearchWithRandomRestarts,151.20586151361852,36.20317247687714,109.32480275354453,54.34842188648882,96.83415397978361,36.88158759952415,36.20317247687714
F5,HillClimbing,-1.3889847629386125,-32.800083426597546,-14.911222796072863,18.61900073319919,-15.459690070451298,11.386746220254304,-32.800083426597546
F5,SteepestAscentHillClimbing,-40.935284757301716,-59.289327677186016,-48.70978199667431,6.299096958204785,-48.95472208730327,5.657903205701178,-59.289327677186016
F5,SteepestAscentHillClimbingWithReplacement,-26.99011612025884,-54.02337618687163,-39.5253628161215,8.358642522164864,-40.66126594550631,8.373584581331507,-54.02337618687163
F5,RandomSearch,8.592262033841575,-37.486055292951804,-7.442748643187696,21.880258648654152,-9.987915624643298,15.920198652060611,-37.486055292951804
F5,HillClimbingWithRandomRestarts,-4.715514518029987,-23.159791607899397,-11.544505223273182,7.757332895066352,-11.332703992114656,5.960061666077335,-23.159791607899397
F5,SimmulatedAnneling,-3.7486288090619206,-45.70436229500249,-23.849686861501127,15.217282098490424,-24.513976535881973,13.582762898091426,-45.70436229500249
F5,IteratedLocalSearchWithRandomRestarts,8.229543554531515,-20.972551478267135,-8.986626440955845,7.660413626827382,-8.695242932266398,8.941449194039262,-20.972551478267135
F11,HillClimbing,0.9402813226979271,0.6727377063792557,0.8080506786935013,0.105125111391287,0.804748184045112,0.08006003649123032,0.6727377063792557
F11,SteepestAscentHillClimbing,0.5985921360240325,0.27093308568265895,0.4684168618375836,0.12812348607508722,0.48065504856376606,0.10530077840675918,0.27093308568265895
F11,SteepestAscentHillClimbingWithReplacement,0.7312088334490006,0.4644277130787545,0.6342933062851037,0.1517797602679657,0.623617585003729,0.09227968218297232,0.4644277130787545
F11,RandomSearch,1.016994887228225,0.7070239465942074,0.964380816364723,0.025418191736619855,0.9397096063784455,0.08519861304346396,0.7070239465942074
F11,HillClimbingWithRandomRestarts,0.9976482311020808,0.694089077641205,0.8587603489523032,0.1164180787680833,0.8668174201801486,0.09197881233380013,0.694089077641205
F11,SimmulatedAnneling,0.970344392871998,0.4772265237973319,0.855319965643024,0.10358948944762647,0.8325245877834139,0.1429988501995977,0.4772265237973319
F11,IteratedLocalSearchWithRandomRestarts,1.0040040741116198,0.759590157448804,0.8467494295502009,0.12561755290534993,0.8750457094490949,0.08568935894161984,0.759590157448804
