Problema,Método,Máximo,Mínimo,Mediana,IQR,Media,STD,Mejor Solución
F3,HillClimbing,3.2382619181833774,0.5841807483990005,2.1992962423666045,1.116681241458842,2.0311075149224482,0.8401183155511782,0.5841807483990005
F3,SteepestAscentHillClimbing,0.40490419271065575,0.03071226221816269,0.23108017147291351,0.14297294279769443,0.23037139012741653,0.11821666136374895,0.03071226221816269
F3,SteepestAscentHillClimbingWithReplacement,1.1065281641853257,0.42876056020423486,0.6955462967286316,0.1554974489764298,0.7372712919733175,0.22106020340875648,0.42876056020423486
F3,RandomSearch,11.285627576963629,3.6513738189540836,8.337185730428526,3.309002234302196,7.558477187935725,2.465106148013605,3.6513738189540836
F3,HillClimbingWithRandomRestarts,7.330468635226893,2.109478424453854,2.9742822756249767,2.764919375746588,3.9126367642405837,1.9613489192238693,2.109478424453854
F3,SimmulatedAnneling,4.4795790660373225,0.6526666031153376,1.6265846336773013,1.7535358590670835,2.1154974294229447,1.344994965270333,0.6526666031153376
F3,IteratedLocalSearchWithRandomRestarts,15.082423631247345,1.3158422635162974,4.162815195345532,3.566125604679409,5.2256866501790995,4.246531790841799,1.3158422635162974
F4,HillClimbing,7.868107703468627,2.7015436718899974,5.601483267563722,2.7035078839303845,5.146482226522253,1.8517337811799581,2.7015436718899974
F4,SteepestAscentHillClimbing,4.630932806230726,0.46288963015528983,2.500374324076886,1.0395382313136214,2.4154720558853655,1.1015049453955066,0.46288963015528983
F4,SteepestAscentHillClimbingWithReplacement,3.8182966357748223,0.0,3.052758971873025,2.118800930193746,2.4837535517906946,1.328389353734332,0.0
F4,RandomSearch,22.78482244372367,9.256758140889971,14.258970527679967,7.237026967348076,14.91531959975768,4.677390763477883,9.256758140889971
F4,HillClimbingWithRandomRestarts,19.90164691368821,6.079990386509411,7.868948690080025,2.2393908680828165,10.116223030794062,4.941339949319234,6.079990386509411
F4,SimmulatedAnneling,8.786793292960194,2.10824449213236,5.457254554271744,2.7489281558252907,5.631431964431048,2.046664597123811,2.10824449213236
F4,IteratedLocalSearchWithRandomRestarts,44.792458377212505,5.751484917818898,9.527740632186081,4.597809187919235,13.028932959302162,11.51010136933607,5.751484917818898
F5,HillClimbing,-10.133837862843341,-27.758152554784683,-25.607900970124224,4.620212480548396,-22.93911685351933,5.625387510551789,-27.758152554784683
F5,SteepestAscentHillClimbing,-30.646460429406808,-39.65492750545995,-35.353566516193546,3.9438298247433394,-35.28891112720507,2.8565215722289086,-39.65492750545995
F5,SteepestAscentHillClimbingWithReplacement,-27.515698625090792,-36.089215454352995,-31.90961124805437,4.9755747990035,-31.688455742546495,3.245711275140962,-36.089215454352995
F5,RandomSearch,-0.1607573750550877,-25.29035412258786,-12.265232305873504,11.717083080824066,-11.460975026967658,8.185350028161972,-25.29035412258786
F5,HillClimbingWithRandomRestarts,-6.603105112938654,-31.536189004480555,-21.151048968373885,7.946361198118938,-19.06108604971184,7.728239698446434,-31.536189004480555
F5,SimmulatedAnneling,-14.808788497302936,-29.16459857423704,-21.286826835033096,9.305513086778962,-22.34416882663448,5.543337660528078,-29.16459857423704
F5,IteratedLocalSearchWithRandomRestarts,-5.268503820774115,-30.034610628246075,-11.866125078542048,12.304300168074676,-15.934694384544681,8.244957744192881,-30.034610628246075
F11,HillClimbing,0.4919815596084698,0.07994975129713033,0.31232378641716546,0.15711864000284564,0.29107576065091156,0.12609306647020224,0.07994975129713033
F11,SteepestAscentHillClimbing,0.13981264761900847,0.03497146493531322,0.07841691191084904,0.028228124424820755,0.0797222962529277,0.031225327499512495,0.03497146493531322
F11,SteepestAscentHillClimbingWithReplacement,0.27388740982096416,0.0837423864497252,0.1667712401236227,0.08863306339962551,0.16658207544898704,0.062356086097863465,0.0837423864497252
F11,RandomSearch,0.6249823012592933,0.1861169918800496,0.3498241228525294,0.16387342647549885,0.3676980741098323,0.1329835384576933,0.1861169918800496
F11,HillClimbingWithRandomRestarts,0.5549068300753918,0.28761447789567884,0.3727068175155868,0.13625587347182772,0.3959549009801928,0.09562408321970495,0.28761447789567884
F11,SimmulatedAnneling,0.4963735760653649,0.22316236945300405,0.2625456906392393,0.12725485305870066,0.3017040058940522,0.09226589490545595,0.22316236945300405
F11,IteratedLocalSearchWithRandomRestarts,0.5280428205134925,0.24254788104674296,0.4241012752804084,0.1487979105878478,0.40782784796117033,0.09463988629146104,0.24254788104674296
